Gender,Age,Category,Date,Month,Rate
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,9106
Female,Allages,Jobseekers allowance applications,1968,,438
Female,Allages,Jobseekers benefit claims,1968,,6193
Female,Allages,Other registrants,1968,,2475
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,48015
Both,Allages,Jobseekers allowance applications,1968,,17367
Both,Allages,Jobseekers benefit claims,1968,,27466
Both,Allages,Other registrants,1968,,3182
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,39210
Male,Allages,Jobseekers allowance applications,1968,,16956
Male,Allages,Jobseekers benefit claims,1968,,21529
Male,Allages,Other registrants,1968,,725
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,8805
Female,Allages,Jobseekers allowance applications,1968,,411
Female,Allages,Jobseekers benefit claims,1968,,5937
Female,Allages,Other registrants,1968,,2457
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,46337
Both,Allages,Jobseekers allowance applications,1968,,16838
Both,Allages,Jobseekers benefit claims,1968,,26327
Both,Allages,Other registrants,1968,,3172
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,37343
Male,Allages,Jobseekers allowance applications,1968,,16442
Male,Allages,Jobseekers benefit claims,1968,,20210
Male,Allages,Other registrants,1968,,691
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,8994
Female,Allages,Jobseekers allowance applications,1968,,396
Female,Allages,Jobseekers benefit claims,1968,,6117
Female,Allages,Other registrants,1968,,2481
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,46648
Both,Allages,Jobseekers allowance applications,1968,,17237
Both,Allages,Jobseekers benefit claims,1968,,26416
Both,Allages,Other registrants,1968,,2995
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,37984
Male,Allages,Jobseekers allowance applications,1968,,16838
Male,Allages,Jobseekers benefit claims,1968,,20544
Male,Allages,Other registrants,1968,,602
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,8664
Female,Allages,Jobseekers allowance applications,1968,,399
Female,Allages,Jobseekers benefit claims,1968,,5872
Female,Allages,Other registrants,1968,,2393
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,45643
Both,Allages,Jobseekers allowance applications,1968,,16999
Both,Allages,Jobseekers benefit claims,1968,,25483
Both,Allages,Other registrants,1968,,3161
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,37530
Male,Allages,Jobseekers allowance applications,1968,,16631
Male,Allages,Jobseekers benefit claims,1968,,20237
Male,Allages,Other registrants,1968,,662
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,8113
Female,Allages,Jobseekers allowance applications,1968,,368
Female,Allages,Jobseekers benefit claims,1968,,5246
Female,Allages,Other registrants,1968,,2499
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,48481
Both,Allages,Jobseekers allowance applications,1968,,17396
Both,Allages,Jobseekers benefit claims,1968,,27946
Both,Allages,Other registrants,1968,,3139
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,39227
Male,Allages,Jobseekers allowance applications,1968,,17000
Male,Allages,Jobseekers benefit claims,1968,,21656
Male,Allages,Other registrants,1968,,571
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,9254
Female,Allages,Jobseekers allowance applications,1968,,396
Female,Allages,Jobseekers benefit claims,1968,,6290
Female,Allages,Other registrants,1968,,2568
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,51883
Both,Allages,Jobseekers allowance applications,1968,,18129
Both,Allages,Jobseekers benefit claims,1968,,30441
Both,Allages,Other registrants,1968,,3313
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,42205
Male,Allages,Jobseekers allowance applications,1968,,17719
Male,Allages,Jobseekers benefit claims,1968,,23828
Male,Allages,Other registrants,1968,,658
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,9678
Female,Allages,Jobseekers allowance applications,1968,,410
Female,Allages,Jobseekers benefit claims,1968,,6613
Female,Allages,Other registrants,1968,,2655
Both,Under25years,All classes,1968,,0
Both,Under25years,Jobseekers allowance applications,1968,,0
Both,Under25years,Jobseekers benefit claims,1968,,0
Both,Under25years,Other registrants,1968,,0
Both,25yearsandover,All classes,1968,,0
Both,25yearsandover,Jobseekers allowance applications,1968,,0
Both,25yearsandover,Jobseekers benefit claims,1968,,0
Both,25yearsandover,Other registrants,1968,,0
Both,Allages,All classes,1968,,54789
Both,Allages,Jobseekers allowance applications,1968,,18360
Both,Allages,Jobseekers benefit claims,1968,,33455
Both,Allages,Other registrants,1968,,2974
Male,Under25years,All classes,1968,,0
Male,Under25years,Jobseekers allowance applications,1968,,0
Male,Under25years,Jobseekers benefit claims,1968,,0
Male,Under25years,Other registrants,1968,,0
Male,25yearsandover,All classes,1968,,0
Male,25yearsandover,Jobseekers allowance applications,1968,,0
Male,25yearsandover,Jobseekers benefit claims,1968,,0
Male,25yearsandover,Other registrants,1968,,0
Male,Allages,All classes,1968,,44600
Male,Allages,Jobseekers allowance applications,1968,,17962
Male,Allages,Jobseekers benefit claims,1968,,25990
Male,Allages,Other registrants,1968,,648
Female,Under25years,All classes,1968,,0
Female,Under25years,Jobseekers allowance applications,1968,,0
Female,Under25years,Jobseekers benefit claims,1968,,0
Female,Under25years,Other registrants,1968,,0
Female,25yearsandover,All classes,1968,,0
Female,25yearsandover,Jobseekers allowance applications,1968,,0
Female,25yearsandover,Jobseekers benefit claims,1968,,0
Female,25yearsandover,Other registrants,1968,,0
Female,Allages,All classes,1968,,10189
Female,Allages,Jobseekers allowance applications,1968,,398
Female,Allages,Jobseekers benefit claims,1968,,7465
Female,Allages,Other registrants,1968,,2326
Both,Under25years,All classes,1969,,0
Both,Under25years,Jobseekers allowance applications,1969,,0
Both,Under25years,Jobseekers benefit claims,1969,,0
Both,Under25years,Other registrants,1969,,0
Both,25yearsandover,All classes,1969,,0
Both,25yearsandover,Jobseekers allowance applications,1969,,0
Both,25yearsandover,Jobseekers benefit claims,1969,,0
Both,25yearsandover,Other registrants,1969,,0
Both,Allages,All classes,1969,,60242
Both,Allages,Jobseekers allowance applications,1969,,19713
Both,Allages,Jobseekers benefit claims,1969,,37356
Both,Allages,Other registrants,1969,,3173
Male,Under25years,All classes,1969,,0
Male,Under25years,Jobseekers allowance applications,1969,,0
Male,Under25years,Jobseekers benefit claims,1969,,0
Male,Under25years,Other registrants,1969,,0
Male,25yearsandover,All classes,1969,,0
Male,25yearsandover,Jobseekers allowance applications,1969,,0
Male,25yearsandover,Jobseekers benefit claims,1969,,0
Male,25yearsandover,Other registrants,1969,,0
Male,Allages,All classes,1969,,49280
Male,Allages,Jobseekers allowance applications,1969,,19304
Male,Allages,Jobseekers benefit claims,1969,,29288
Male,Allages,Other registrants,1969,,688
Female,Under25years,All classes,1969,,0
Female,Under25years,Jobseekers allowance applications,1969,,0
Female,Under25years,Jobseekers benefit claims,1969,,0
Female,Under25years,Other registrants,1969,,0
Female,25yearsandover,All classes,1969,,0
Female,25yearsandover,Jobseekers allowance applications,1969,,0
Female,25yearsandover,Jobseekers benefit claims,1969,,0
Female,25yearsandover,Other registrants,1969,,0
Female,Allages,All classes,1969,,10962
Female,Allages,Jobseekers allowance applications,1969,,409
Female,Allages,Jobseekers benefit claims,1969,,8068
Female,Allages,Other registrants,1969,,2485
Both,Under25years,All classes,1969,,0
Both,Under25years,Jobseekers allowance applications,1969,,0
Both,Under25years,Jobseekers benefit claims,1969,,0
Both,Under25years,Other registrants,1969,,0
Both,25yearsandover,All classes,1969,,0
Both,25yearsandover,Jobseekers allowance applications,1969,,0
Both,25yearsandover,Jobseekers benefit claims,1969,,0
Both,25yearsandover,Other registrants,1969,,0
Both,Allages,All classes,1969,,63243
Both,Allages,Jobseekers allowance applications,1969,,20199
Both,Allages,Jobseekers benefit claims,1969,,39848
Both,Allages,Other registrants,1969,,3196
Male,Under25years,All classes,1969,,0
